"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCF7L1",840.033847414029,-0.0291624834135924,0.112284727792609,-0.259719055181359,0.795080492997157,0.999902108527275
"CPTP",320.356077411705,-0.0291263338983546,0.146469604342679,-0.198855824244673,0.842375526459597,NA
"SPATS2L",1639.58367777699,-0.0290322195879208,0.0913517171100949,-0.31780704847542,0.750631303783994,0.999902108527275
"RPL34",3217.75907989862,-0.029026825431128,0.131614644431153,-0.220544040190846,0.825447477489151,0.999902108527275
"TNIK",325.335936339306,-0.0290017129919601,0.271551283358907,-0.106800132311026,0.914947542507651,NA
"FAM179B",280.217950881094,-0.0289991286911504,0.166698510709936,-0.173961534315147,0.861895692403685,NA
"HSPA1L",14.2528288987648,-0.0289776737336686,0.623917364481911,-0.0464447303173412,0.962955785320365,NA
"RANGAP1",1626.69060113171,-0.0288850944746325,0.088035734681266,-0.328106473799659,0.742831159327602,0.999902108527275
"DDX41",680.585704302972,-0.0288630665907654,0.121741407367244,-0.237085041276854,0.812590816911233,0.999902108527275
"MMP11",46.1916685395114,-0.0288425484972285,0.331757829518229,-0.0869385615981181,0.930720347822928,NA
"C11orf71",23.6745956855006,-0.0288331219578342,0.44621434099364,-0.0646172014409667,0.948478788562944,NA
"METTL1",75.8732373472208,-0.0288114230224267,0.29610902293047,-0.0973000509653228,0.922488115529433,NA
"CCDC92",843.648890776001,-0.0287589478376786,0.103504862248635,-0.277851177354307,0.781126603451813,0.999902108527275
"ST3GAL5",79.4317230753573,-0.0287548859051494,0.276432014731273,-0.104021547334533,0.917152249029824,NA
"TRUB2",260.042594453057,-0.0287220203970513,0.150384180488716,-0.190990969287534,0.848532668389328,NA
"TCERG1",1276.86102013526,-0.0286904232044079,0.11071969138279,-0.259126654401671,0.795537519747326,0.999902108527275
"ALDOA",5577.90079379386,-0.0286832778514049,0.0769154841562763,-0.372919421440896,0.709208416798725,0.999902108527275
"PRUNE2",34.0449782242598,-0.0286699475622449,0.387564484907865,-0.0739746511320834,0.941030555449859,NA
"RNF5",166.805203017835,-0.02862751400816,0.221556037619126,-0.129211166239456,0.897190560897854,NA
"TMEM223",62.7134306654405,-0.0286142138485701,0.389383090716067,-0.073486020658856,0.941419367895155,NA
"MEX3B",175.952216152192,-0.0286140269701642,0.182738178758245,-0.156584831722655,0.875572057600545,NA
"TSHZ3",303.705235178429,-0.0286022907880159,0.138736768877696,-0.20616229583111,0.836664138732587,NA
"RANBP10",359.267450690763,-0.0286008440332491,0.149224661816185,-0.191662984423309,0.848006202528923,NA
"CBY1",170.074514533309,-0.0285965908150443,0.206816271155797,-0.138270507708275,0.890026633033314,NA
"FLJ37453",25.302484268149,-0.0285805358886428,0.493389887378671,-0.0579268781540867,0.9538068733936,NA
"GAS5",306.299812716118,-0.0285758985611931,0.205731815280034,-0.138898782000717,0.889530133461118,NA
"ANO7",23.3936831536076,-0.0284563181219145,0.445432914326951,-0.0638846326947167,0.949062088614961,NA
"EFHD2",1009.66362918691,-0.028428667708303,0.095630537702281,-0.297276041642762,0.766255771300335,0.999902108527275
"PIP4K2B",897.384634727035,-0.0283726606805888,0.10882672883787,-0.26071408176624,0.794313005850023,0.999902108527275
"DOK1",54.7922020340557,-0.0282190329527267,0.305602872671889,-0.0923388995201759,0.926428783026992,NA
"SPG20",1145.45594937988,-0.028217229282763,0.114715972681099,-0.245974720200512,0.805701801750418,0.999902108527275
"PLEKHA3",119.161226396126,-0.0282123752538507,0.211753124823251,-0.133232391623025,0.894009594384821,NA
"ANXA5",5616.9373467841,-0.0281826845688717,0.104427630785877,-0.269877659358745,0.787254374911484,0.999902108527275
"TGFBR3",194.441986927721,-0.0281752387635191,0.21327994900959,-0.132104489401638,0.894901645007509,NA
"YIF1A",302.977439263658,-0.0281563362323531,0.141063119229459,-0.199600975691973,0.841792664646983,NA
"NIPA2",410.052252139151,-0.0281404989742148,0.143731734108754,-0.195784870673879,0.844778552354322,NA
"ARL8A",379.55147507908,-0.0281335099670195,0.137859208001362,-0.204074217274928,0.838295501983863,NA
"BRPF1",423.565574531924,-0.0280743836617883,0.127179351255001,-0.220746397781962,0.825289902278094,NA
"ADPRHL2",195.198661584188,-0.0280450250609962,0.169221194070335,-0.165729979717195,0.868369451901196,NA
"SEPN1",2991.21362006352,-0.0280280639083633,0.092874650466598,-0.301783788876206,0.762816889654642,0.999902108527275
"MAP3K13",181.432876514933,-0.0279599923500049,0.201245519517379,-0.138934732147368,0.889501724833794,NA
"BAHD1",300.683890513159,-0.027957253839974,0.153559370174085,-0.182061529741101,0.855534438933424,NA
"KIAA0226",458.740518974904,-0.0279121075024025,0.1251124218716,-0.223096212868839,0.823460625776493,NA
"TTYH3",4232.47651412196,-0.0278534569127266,0.107775768634348,-0.258438954002966,0.796068156462658,0.999902108527275
"KIFAP3",327.161051307168,-0.0278444350278118,0.150386066555021,-0.185153024250584,0.853109013172519,NA
"NUPL2",160.857222306244,-0.0278415350623644,0.19788263188289,-0.140697214290345,0.888109145878949,NA
"UBFD1",784.322723771856,-0.0278305046478811,0.121434022745993,-0.229182102499354,0.818727382545576,0.999902108527275
"DCTN3",269.796836639025,-0.0278277203732875,0.164061975708086,-0.169617123365631,0.865311255187999,NA
"LUZP1",3268.4331378637,-0.0278222563277538,0.0775843849357006,-0.358606391618777,0.719889564605036,0.999902108527275
"ATXN2L",2015.21381109379,-0.0277868307130648,0.0804271196525242,-0.345490809979451,0.729725418017657,0.999902108527275
"AIMP2",368.182692559414,-0.0277692311975018,0.133206296255674,-0.208467857586867,0.834863677228037,NA
"TMEM63A",263.542785135854,-0.0277555461588814,0.167811112316066,-0.16539754594204,0.868631085129464,NA
"C16orf13",258.009241340259,-0.0277009279186261,0.15575828601731,-0.177845613398362,0.858844224007689,NA
"PSMD1",2496.98015520992,-0.02765512541258,0.0792760402064031,-0.348845948165134,0.727204966017222,0.999902108527275
"TPM3",13669.4796729309,-0.0276455487436998,0.0699790505706988,-0.395054641614063,0.692802562590061,0.999902108527275
"VPS36",447.73068444338,-0.0276446723566333,0.135285743937936,-0.204342834299788,0.838085599145487,NA
"NIPAL3",338.058136761151,-0.0276328308191533,0.141920753373807,-0.194706060687056,0.845623066978736,NA
"ZNF445",370.864335859634,-0.027630372684012,0.139211093165244,-0.198478239454773,0.842670908478926,NA
"TBRG1",382.826045391364,-0.0276184971271073,0.131288334326971,-0.210365203189522,0.833382648814478,NA
"G6PD",782.821893292765,-0.0276184852122268,0.119761023196097,-0.230613303687329,0.817615231328856,0.999902108527275
"ZBTB44",391.858317203294,-0.0276172291071664,0.130455630938799,-0.211698252566211,0.832342451455068,NA
"BAG6",2525.14463955801,-0.0275712692414272,0.0849511628453476,-0.32455434767409,0.745518383465835,0.999902108527275
"MAZ",1329.83516330333,-0.0275656404642036,0.0872498757435403,-0.315939022597914,0.752048792007989,0.999902108527275
"FAAP24",35.0024958104193,-0.0275617776096059,0.371321983387825,-0.0742260863688728,0.940830489179993,NA
"DCUN1D2",55.3517859703966,-0.027547410317262,0.293987223408288,-0.0937027466632602,0.925345288358104,NA
"KIAA0930",790.731905428581,-0.0275453733554177,0.129140082441212,-0.213298403057448,0.831094219071157,0.999902108527275
"PPM1G",2430.12477315421,-0.0275423029853079,0.0926456505912144,-0.297286519221872,0.766247772766784,0.999902108527275
"TLE3",1566.9769257222,-0.0275093038226698,0.0959078053733613,-0.286830709091698,0.774241948002186,0.999902108527275
"UBXN4",1771.82760321452,-0.0274780677512939,0.0886560673695567,-0.309940070280282,0.756606530497015,0.999902108527275
"ZNF790",68.4564782481781,-0.0274756286186112,0.273609842393754,-0.100419006780724,0.920011680806705,NA
"TMX4",692.676466666237,-0.0274685858220959,0.114784117967158,-0.239306502576909,0.810867923552022,0.999902108527275
"ADGRL3",176.660103264932,-0.027368327808132,0.306331992955289,-0.0893420486188872,0.928810077695494,NA
"RN7SL2",47062.7519235593,-0.0273552925522218,0.102199581609102,-0.267665406467628,0.788956880078077,0.999902108527275
"SYT11",1059.27352468931,-0.027251879051461,0.111357970217375,-0.244723202104567,0.80667076152606,0.999902108527275
"ZNF212",78.818102719706,-0.0272445198007965,0.271493486997872,-0.100350546534511,0.920066029649685,NA
"C17orf67",80.324149916912,-0.0272259835134767,0.255171332965956,-0.106696873810308,0.915029462788148,NA
"DDB1",3649.40271090669,-0.0271892183572564,0.0754165746028937,-0.360520462516647,0.718457957132694,0.999902108527275
"TMEM185B",456.793308548781,-0.0271330015955892,0.143727761464449,-0.188780520333231,0.850264839839087,NA
"MRPL20",401.283924704319,-0.027130166934295,0.137545080896105,-0.197245635812944,0.843635319820485,NA
"CCDC109B",236.65507729007,-0.0271214797987932,0.189744915579875,-0.142936529898089,0.886340308085697,NA
"ATHL1",103.815307369355,-0.027099548036146,0.311516283831881,-0.0869923963614407,0.930677556019871,NA
"SRRM5",13.6916156972839,-0.0270920522104068,0.572437941476176,-0.0473274922003651,0.962252217020724,NA
"LOC389906",199.00906619975,-0.027049653336536,0.530455797089155,-0.0509932278711428,0.959330916905205,NA
"SRPX",420.976966009342,-0.0270468453036673,0.417128230233361,-0.0648406013866194,0.948300914218074,NA
"DUSP18",174.591549601312,-0.0270269412556385,0.191473938175964,-0.141152062328194,0.887749815535371,NA
"MINA",324.099748715572,-0.0270237681305128,0.133540871131108,-0.202363275764326,0.839632736130207,NA
"COA3",112.363568076365,-0.0269883597174612,0.254386728931808,-0.106091854047527,0.915509474198502,NA
"GPR137B",66.5056229135317,-0.0269520812811432,0.283400629486255,-0.0951024044300877,0.924233488275547,NA
"HOOK3",2274.1695123452,-0.0268408776380094,0.0810085175367885,-0.331334018374303,0.740392198167251,0.999902108527275
"LINC01137",11.8250682759486,-0.0268200979337228,0.669609015455253,-0.0400533704216756,0.968050576957443,NA
"DCP2",331.606862005295,-0.0268177096932273,0.143256545976635,-0.18720058835986,0.851503363549279,NA
"TUSC3",262.197950389708,-0.0268155668731976,0.17258509161218,-0.155375917019852,0.87652496901565,NA
"GTF2H5",232.230852101098,-0.0268143543213441,0.173887093234968,-0.154205546958628,0.877447668666073,NA
"CEP164",652.399940397085,-0.0267582270833155,0.110018915720094,-0.243214786368126,0.807839012857173,NA
"ZNF354A",96.275703316974,-0.0267226516011966,0.254222868569267,-0.105115058104679,0.916284510859191,NA
"SMAD9",283.879695565655,-0.0267020981928107,0.197157641143737,-0.135435269147614,0.892267740266281,NA
"KLHL3",107.456166918625,-0.0266917554551011,0.23037482167469,-0.115862294590475,0.907761678943174,NA
"FDPS",2462.45829885392,-0.026664617511407,0.0990691333185155,-0.269151617847287,0.787813010157336,0.999902108527275
"WDR74",229.177901919082,-0.0266611745958486,0.179026481749271,-0.148923077386886,0.881614331148019,NA
"ACAP2",1165.87152052133,-0.0266504616576176,0.107287482374143,-0.248402339843147,0.803823123373844,0.999902108527275
"GRAMD1A",715.897261238553,-0.0266048536815866,0.118201554220481,-0.225080404881653,0.821916724528049,0.999902108527275
"PRAF2",695.446173122866,-0.0265997383508469,0.1184019315143,-0.224656287364993,0.82224667294582,0.999902108527275
"RPA2",378.458949600317,-0.0265900805944649,0.199147478676588,-0.133519544265216,0.893782508566965,NA
"SOAT1",490.530162389029,-0.0265813941305713,0.155555086156795,-0.170880906483366,0.864317410251381,NA
"PAGR1",361.556774357243,-0.0265660757906299,0.147724079438696,-0.179835785009272,0.857281489210701,NA
"SHC1",3449.05864170908,-0.0265028190415243,0.0724987755840873,-0.365562298507858,0.714691712051202,0.999902108527275
"TBC1D20",417.92401659332,-0.0265024270250496,0.14329403888791,-0.184951357577274,0.853267188279495,NA
"PLA2G12A",261.675450105851,-0.0265009925260549,0.151182752344197,-0.175291110362379,0.860850896530516,NA
"RARS2",336.91321155075,-0.0265005502978461,0.13658669754742,-0.19401999443354,0.846160226084935,NA
"PVRL1",353.87678602241,-0.0264706955935642,0.165929746200192,-0.159529537046527,0.87325168909746,NA
"HNRNPUL1",4311.35335524852,-0.0264472463461681,0.0768117187348577,-0.344312648926135,0.730611172733063,0.999902108527275
"LOC101926941",14.2949727450826,-0.0264219013038826,0.574881945828646,-0.0459605689404589,0.963341678104528,NA
"GDE1",425.48013350337,-0.0264130311065127,0.131116931372842,-0.201446379426048,0.840349552899114,NA
"CFAP58",29.4949901489472,-0.0263539149971009,0.401998115474977,-0.0655573098047057,0.947730277798989,NA
"DAB2IP",1232.3221036555,-0.0262465882420953,0.122934994215581,-0.213499731378918,0.830937198616643,0.999902108527275
"SLC30A4",152.032593380699,-0.0262110867529023,0.216830247943255,-0.120882981048667,0.90378372246361,NA
"RPL36A",759.953964802352,-0.026192072992656,0.147320070365469,-0.177790255785781,0.858887700188621,0.999902108527275
"SHB",771.389817380733,-0.0261124474413918,0.1076601038004,-0.242545256038428,0.808357694216566,0.999902108527275
"JAK3",74.9221331522244,-0.0260893610564614,0.274630891459618,-0.094997911261187,0.924316485990817,NA
"SPAG7",591.088141182612,-0.0260753765285356,0.136403145837023,-0.191164040745006,0.848397075369514,NA
"IDH3A",476.226952425603,-0.0260659512322628,0.11997414957149,-0.217263063129534,0.828003340910175,NA
"DUS1L",437.184019430594,-0.0260637957016731,0.141265709663029,-0.184501927352681,0.853619715304479,NA
"PPP3CB",346.040724619437,-0.0260349427785418,0.144678961497981,-0.179949748802318,0.857192018730911,NA
"MPLKIP",215.816708003563,-0.0260275533773863,0.185575319774088,-0.140253312827758,0.888459850592044,NA
"TNFRSF11A",53.8512946497,-0.0260272975230062,0.315419999717749,-0.0825163196572713,0.934236141379565,NA
"DHX29",842.915559476092,-0.0259937683219266,0.107323922632902,-0.242199201112295,0.80862581404526,0.999902108527275
"MAN2B2",561.463161330313,-0.0259714348497202,0.377869900010107,-0.0687311554824176,0.945203618346664,NA
"SFT2D2",86.4351649420202,-0.0258974061345429,0.242200086479917,-0.106925668404707,0.914847949483525,NA
"SNX13",403.312018894072,-0.0258758331523244,0.148086711085673,-0.174734336137389,0.861288386476448,NA
"RPS19",5206.58013356277,-0.0258436376515948,0.102947886471556,-0.251036116790366,0.801786185888022,0.999902108527275
"NEMF",1249.90652128675,-0.0258352503118913,0.0918205553892723,-0.281366739749755,0.778429125892713,0.999902108527275
"FKBP4",1061.0810593702,-0.0258114328230747,0.139583679545904,-0.184917269032059,0.8532939258499,0.999902108527275
"EDC3",332.457767893816,-0.0258106503612916,0.133988834809407,-0.19263284435607,0.847246520577317,NA
"SMS",1891.12307434412,-0.0257451740633617,0.125723302782717,-0.20477646938576,0.837746772136571,0.999902108527275
"PDE6D",150.042290913702,-0.0257233466928234,0.219102999698119,-0.117402987308549,0.906540716915172,NA
"CNOT6",682.510322252348,-0.0256767773539506,0.133223662341024,-0.192734360418824,0.847167012215094,0.999902108527275
"MAP1S",1081.7637224101,-0.0256603106267857,0.113424675132736,-0.226232172115605,0.821020849449847,0.999902108527275
"SAPCD2",271.675001176464,-0.0256483205237386,0.274088922042171,-0.0935766405027942,0.925445466352346,NA
"SLC17A9",78.2258790115991,-0.025647506412772,0.276682687062217,-0.0926964628148368,0.926144707178154,NA
"HPS1",435.112042456787,-0.025630803755292,0.127436036132619,-0.201126812580852,0.840599416948248,NA
"PCMTD1",431.861981454909,-0.0255852339552011,0.122399557758053,-0.209030444421828,0.834424472337099,NA
"ZDHHC4",156.849444548509,-0.0255201689852127,0.201044334879145,-0.126938015938394,0.898989457633528,NA
"N6AMT1",40.7625455622436,-0.0254836044431003,0.341414702665919,-0.0746412039203728,0.94050018955627,NA
"RALBP1",2483.8497740922,-0.0254532719195855,0.0814700963343124,-0.312424718575735,0.754717767166818,0.999902108527275
"CDC34",620.482616961542,-0.0254214918470985,0.107719248279101,-0.235997672219465,0.813434476466628,NA
"UTP11L",595.407027708014,-0.0254031055881498,0.112048263112412,-0.226715746255382,0.820644782173469,NA
"FAM210A",123.179938474613,-0.0253817042185239,0.210892613715026,-0.120353689830131,0.904202974824724,NA
"DNA2",93.1777066848272,-0.0253646298987634,0.250240845599853,-0.101360870316602,0.919263997412472,NA
"AAR2",274.666848116785,-0.0253557091696159,0.147830219432174,-0.171519120156954,0.863815597498714,NA
"FBXO11",1334.79381787909,-0.0252943514366025,0.100748121218741,-0.251065242017607,0.801763668222406,0.999902108527275
"SEC22C",496.931675720054,-0.0252573693293898,0.11987073691523,-0.210705047615176,0.83311743560554,NA
"XPNPEP3",444.305859850917,-0.0252517432349172,0.133175754564132,-0.189612165649544,0.849613053349141,NA
"IPO5",3595.90943869687,-0.0252013450768415,0.0918272715659855,-0.274442925800449,0.783744258827145,0.999902108527275
"POM121C",580.544622832253,-0.025159621596897,0.127873039409822,-0.196754700701706,0.844019501693184,NA
"DGKZ",1540.75022911377,-0.0251561021118343,0.0881166451016997,-0.285486380953342,0.775271536890123,0.999902108527275
"DHX32",503.274629133967,-0.0250672676814013,0.116678777990247,-0.21483999158353,0.829892072055926,NA
"MARS",794.362838321703,-0.0249268500826542,0.110967516920212,-0.224631953336191,0.822265604913217,0.999902108527275
"RBM24",14.0598309873891,-0.0249174670175732,0.657565858043872,-0.0378934926635299,0.969772601426767,NA
"OTUD1",99.357286528615,-0.0249039075930838,0.301100150253432,-0.0827097149308045,0.934082359945591,NA
